isoform,length,plddt,transcript_ID,gene_ID,gene_name
Q14508-5,102,70.20019608,ENST00000217425.9,ENSG00000101443.18,WFDC2
P42081-3,323,80.91879257,ENST00000393627.6,ENSG00000114013.16,CD86
Q9UHC3-2,543,81.25839779,ENST00000357922.8,ENSG00000213199.8,ASIC3
O43768-4,140,65.67378571,na,na,na
P49895-7,113,93.39256637,na,na,na
O94763-2,459,59.35769063,na,na,na
Q9Y261-2,463,56.48572354,ENST00000419308.7,ENSG00000125798.15,FOXA2
Q06124-1,597,86.05040201,ENST00000635625.1,ENSG00000179295.19,PTPN11
Q9Y617-2,324,96.07546296,ENST00000347159.6,ENSG00000135069.14,PSAT1
Q14592-2,521,64.39618042,ENST00000537645.5,ENSG00000197714.9,ZNF460
P32302-2,327,85.03247706,na,na,na
P51608-2,498,57.32991968,ENST00000453960.7,ENSG00000169057.24,MECP2
Q9BRK5-6,348,71.22525862,na,na,na
P04233-3,160,56.8745,ENST00000377795.7,ENSG00000019582.17,CD74
Q9UHC3-4,407,80.30255528,ENST00000377904.8,ENSG00000213199.8,ASIC3
Q9NS68-3,285,52.29389474,ENST00000403372.6,ENSG00000127863.16,TNFRSF19
Q96LT7-2,222,81.90671171,ENST00000379997.7,ENSG00000147894.17,C9orf72
Q13508-3,378,73.8728836,ENST00000349321.7,ENSG00000156219.17,ART3
P28907-2,122,85.70360656,ENST00000502843.5,ENSG00000004468.13,CD38
Q8WUG5-2,520,74.00532692,na,na,na
Q8N4P6-2,354,64.01282486,na,na,na
P06753-2,248,93.02596774,ENST00000368533.8,ENSG00000143549.21,TPM3
Q9BX59-4,262,75.26061069,na,na,na
Q9BUV8-2,129,75.33124031,ENST00000344795.8,ENSG00000101084.19,RAB5IF
A1A519-3,282,59.36113475,na,na,na
Q9BRP8-2,203,76.2464532,ENST00000398213.4,ENSG00000170473.17,PYM1
P81877-4,331,55.30353474,ENST00000514493.5,ENSG00000145687.17,SSBP2
P78310-6,352,80.13778409,ENST00000400169.1,ENSG00000154639.19,CXADR
Q9Y2B2-2,194,86.36340206,na,na,na
Q8TEB1-3,446,84.32959641,ENST00000396936.5,ENSG00000100897.18,DCAF11
Q6PCB8-2,277,84.96176895,ENST00000514111.1,ENSG00000170571.12,EMB
Q9P121-4,355,81.7091831,ENST00000425719.6,ENSG00000182667.15,NTM
Q8TB36-2,290,86.63644828,ENST00000674865.1,ENSG00000104381.14,GDAP1
Q16589-2,304,85.60641447,ENST00000509972.1,ENSG00000138764.15,CCNG2
Q8NDX9-2,146,65.26164384,ENST00000409525.1,ENSG00000240053.8,LY6G5B
P35250-2,320,80.71353125,ENST00000352131.7,ENSG00000049541.11,RFC2
Q8N118-2,508,82.47059055,na,na,na
P56817-4,432,82.24125,ENST00000428381.6,ENSG00000186318.18,BACE1
Q9NQ40-2,415,75.03074699,ENST00000381944.5,ENSG00000101276.18,SLC52A3
P43268-3,207,72.29613527,ENST00000586826.1,ENSG00000175832.13,ETV4
P08962-2,215,88.60674419,ENST00000552754.5,ENSG00000135404.12,CD63
Q8WYJ6-2,172,66.19284884,na,na,na
O14931-6,152,80.30315789,na,na,na
O00764-3,239,95.2641841,na,na,na
Q6XYB7-2,194,70.80510309,ENST00000460508.3,ENSG00000179528.16,LBX2
Q99504-2,447,72.92485459,na,na,na
P47870-3,313,89.59492013,na,na,na
O60259-4,32,77.96625,ENST00000320838.9,ENSG00000129455.15,KLK8
Q7RTN6-5,373,85.26737265,ENST00000375840.9,ENSG00000266173.7,STRADA
Q9Y5U5-2,255,59.98847059,ENST00000328596.10,ENSG00000186891.14,TNFRSF18
Q5VZ19-2,351,77.79960114,ENST00000368482.8,ENSG00000163239.12,TDRD10
Q92734-4,280,67.21310714,ENST00000675586.1,ENSG00000114354.15,TFG
Q9H4B0-3,298,83.95721477,na,na,na
O75414-2,119,84.54235294,ENST00000415644.5,ENSG00000172113.10,NME6
Q8TBX8-3,403,76.8939206,ENST00000550465.5,ENSG00000166908.18,PIP4K2C
Q8NBI6-3,187,85.51743316,ENST00000356740.5,ENSG00000173950.16,XXYLT1
P09496-3,236,73.93516949,ENST00000396603.6,ENSG00000122705.17,CLTA
P13688-11,368,88.52442935,ENST00000403461.5,ENSG00000079385.23,CEACAM1
O96017-5,203,76.95349754,ENST00000417588.5,ENSG00000183765.23,CHEK2
O75952-2,475,45.58235789,ENST00000399481.6,ENSG00000154040.21,CABYR
P40198-3,212,83.78179245,ENST00000630848.2,ENSG00000170956.17,CEACAM3
P15812-5,298,77.64010067,ENST00000368165.7,ENSG00000158488.16,CD1E
Q8N6H7-3,252,61.38206349,na,na,na
Q96ER9-2,302,76.33076159,ENST00000442740.1,ENSG00000164051.14,CCDC51
Q8N7P1-4,474,88.00818565,ENST00000427495.5,ENSG00000180287.17,PLD5
Q96DZ9-2,156,75.84070513,ENST00000359320.7,ENSG00000166091.21,CMTM5
P23396-2,259,82.55799228,ENST00000278572.10,ENSG00000149273.15,RPS3
P16671-4,412,92.72781553,ENST00000538969.5,ENSG00000135218.19,CD36
Q8N2R0-3,433,53.99882217,ENST00000457907.3,ENSG00000164920.10,OSR2
Q13363-2,429,84.99990676,ENST00000382952.8,ENSG00000159692.16,CTBP1
Q9BQ16-4,385,70.33155844,ENST00000421836.6,ENSG00000196104.11,SPOCK3
Q13322-4,588,74.0107483,na,na,na
O75554-2,355,63.53329577,na,na,na
Q7Z7H8-2,271,82.46066421,ENST00000290208.11,ENSG00000159111.13,MRPL10
Q4JDL3-2,411,78.48406326,ENST00000511769.5,ENSG00000204179.11,PTPN20
A2RU49-2,172,89.19174419,ENST00000566289.5,ENSG00000188266.14,HYKK
P49768-2,463,71.57686825,ENST00000553599.5,ENSG00000080815.19,PSEN1
Q96PB7-4,215,83.10265116,na,na,na
Q15723-4,504,50.60988095,ENST00000379549.7,ENSG00000109381.21,ELF2
Q86SQ6-2,463,58.49544276,ENST00000392606.2,ENSG00000197177.16,ADGRA1
Q96GN5-5,408,66.14987745,ENST00000373934.4,ENSG00000164649.20,CDCA7L
Q9UNP9-3,314,74.42936306,ENST00000372830.5,ENSG00000084072.17,PPIE
Q96RR4-6,490,70.99967347,ENST00000446440.6,ENSG00000110931.19,CAMKK2
Q9H1B4-5,302,76.21543046,na,na,na
O14735-2,182,60.72472527,na,na,na
P46597-3,373,88.89128686,ENST00000381241.9_PAR_Y,ENSG00000196433.13_PAR_Y,ASMT
O75553-5,553,57.84245931,ENST00000420954.6,ENSG00000173406.16,DAB1
P54687-5,398,92.89407035,ENST00000539282.5,ENSG00000060982.15,BCAT1
P49961-3,306,85.83330065,na,na,na
Q9UNE2-2,286,60.92496503,ENST00000323434.12,ENSG00000181031.16,RPH3AL
Q14296-2,408,79.19781863,ENST00000353841.6,ENSG00000164896.21,FASTK
Q16181-2,436,80.19940367,na,na,na
Q14451-4,498,80.30058233,na,na,na
O60256-2,329,81.58492401,ENST00000419071.6,ENSG00000141127.15,PRPSAP2
Q9BVK2-2,467,89.98929336,ENST00000376156.7,ENSG00000159063.14,ALG8
Q13761-2,429,59.94167832,ENST00000399916.5,ENSG00000020633.19,RUNX3
Q6WBX8-2,345,68.16950725,ENST00000409246.5,ENSG00000151164.19,RAD9B
Q86V25-3,156,94.79544872,na,na,na
Q9BWX1-2,342,72.47953216,ENST00000347025.6,ENSG00000010318.22,PHF7
Q96CA5-2,280,73.86346429,ENST00000342412.10,ENSG00000101197.13,BIRC7
Q11203-20,228,71.70947368,ENST00000530581.5,ENSG00000126091.21,ST3GAL3
P08397-3,321,87.03853583,ENST00000544387.5,ENSG00000256269.11,HMBS
Q6ZSJ8-2,47,65.59021277,ENST00000373043.1,ENSG00000197982.14,C1orf122
P16152-2,173,81.56861272,ENST00000530908.5,ENSG00000159228.13,CBR1
Q969M3-2,203,78.05482759,ENST00000513112.5,ENSG00000145817.17,YIPF5
Q96B23-2,343,54.12186589,ENST00000619301.4,ENSG00000152242.11,C18orf25
Q96HC4-2,234,71.66602564,ENST00000380180.7,ENSG00000163110.15,PDLIM5
Q9NW38-2,380,90.42136842,na,na,na
O43474-5,118,63.02957627,na,na,na
P50897-2,203,86.46921182,ENST00000449045.7,ENSG00000131238.18,PPT1
O43741-2,190,84.64347368,na,na,na
P37287-2,315,78.33187302,ENST00000482148.6,ENSG00000165195.16,PIGA
P25788-2,248,90.9675,ENST00000412908.6,ENSG00000100567.13,PSMA3
Q86VF5-2,281,76.79480427,ENST00000379423.3,ENSG00000106384.12,MOGAT3
Q86UT5-5,220,78.43104545,na,na,na
Q96IY1-2,213,75.57460094,ENST00000626725.1,ENSG00000117697.15,NSL1
P54725-2,308,67.20061688,ENST00000592268.5,ENSG00000179262.10,RAD23A
Q9H8M2-3,481,65.45444906,na,na,na
Q17RF5-2,176,47.55051136,ENST00000435974.2,ENSG00000174792.11,ODAPH
Q99640-2,480,76.758,ENST00000440027.6,ENSG00000127564.17,PKMYT1
Q9NY56-2,146,81.6580137,na,na,na
Q9UNF0-2,445,84.83869663,ENST00000337959.8,ENSG00000100266.19,PACSIN2
Q969T3-2,199,70.83396985,ENST00000342644.9,ENSG00000124104.19,SNX21
P09493-5,245,93.11155102,ENST00000334895.10,ENSG00000140416.23,TPM1
P22570-7,522,89.1259387,na,na,na
Q92731-2,495,67.37967677,ENST00000554572.5,ENSG00000140009.19,ESR2
Q96IQ7-2,284,85.05316901,ENST00000403470.1,ENSG00000019102.12,VSIG2
P82912-3,161,74.97,ENST00000353598.6,ENSG00000181991.16,MRPS11
Q96N11-2,352,68.64806818,ENST00000359073.9,ENSG00000146576.13,C7orf26
Q5XKK7-2,113,65.83053097,na,na,na
Q5VX52-2,284,58.57908451,na,na,na
Q6SA08-2,338,79.28340237,ENST00000339917.10,ENSG00000139908.15,TSSK4
P21554-2,411,76.6436253,na,na,na
Q7Z6J6-2,555,72.48248649,na,na,na
Q01196-10,468,59.40711538,na,na,na
Q14982-3,304,89.87539474,ENST00000374778.4,ENSG00000183715.14,OPCML
Q96N66-3,344,92.76412791,ENST00000391754.5,ENSG00000125505.17,MBOAT7
P20138-3,237,72.52658228,ENST00000421133.6,ENSG00000105383.15,CD33
Q3SX64-2,253,68.05885375,ENST00000382696.7,ENSG00000181781.10,ODF3L2
Q15906-2,375,70.93829333,ENST00000354473.4,ENSG00000163159.15,VPS72
Q6P597-3,518,72.73445946,ENST00000470402.1,ENSG00000104892.17,KLC3
Q86U06-2,423,65.14907801,ENST00000399922.6,ENSG00000100461.18,RBM23
O75030-8,504,59.78513889,ENST00000314589.10,ENSG00000187098.18,MITF
P30518-2,309,79.00919094,ENST00000370049.1,ENSG00000126895.16,AVPR2
P11712-2,162,91.77493827,ENST00000461906.1,ENSG00000138109.11,CYP2C9
Q96QD9-4,129,59.93705426,ENST00000418169.5,ENSG00000122068.13,FYTTD1
Q03060-32,236,68.16245763,ENST00000374734.7,ENSG00000095794.20,CREM
P04818-3,230,89.91204348,ENST00000323250.9,ENSG00000176890.16,TYMS
Q9BXN2-4,192,61.73526042,ENST00000531192.5,ENSG00000172243.18,CLEC7A
Q2M3R5-2,364,80.95950549,ENST00000371408.7,ENSG00000176273.15,SLC35G1
P13688-4,351,86.76757835,na,na,na
O15245-4,353,87.49835694,ENST00000460902.2,ENSG00000175003.15,SLC22A1
Q9UHP7-6,154,85.50155844,ENST00000261339.10,ENSG00000069493.15,CLEC2D
P07101-6,403,81.67263027,ENST00000333684.9,ENSG00000180176.15,TH
Q96AQ7-4,248,71.21794355,ENST00000618572.4,ENSG00000187288.12,CIDEC
P04234-2,127,77.94377953,ENST00000392884.2,ENSG00000167286.10,CD3D
P07306-2,252,90.23988095,ENST00000574388.5,ENSG00000141505.12,ASGR1
Q6NW29-2,93,69.33225806,ENST00000510968.5,ENSG00000182552.15,RWDD4
Q9BWP8-6,221,85.42941176,ENST00000402794.4,ENSG00000118004.18,COLEC11
P40200-2,569,68.8686116,ENST00000352690.9,ENSG00000153283.13,CD96
Q15554-4,293,78.76880546,ENST00000567296.6,ENSG00000132604.11,TERF2
Q9UEW3-2,442,61.71070136,na,na,na
Q14790-6,220,83.556,na,na,na
Q99418-2,399,83.77842105,ENST00000452733.7,ENSG00000105443.16,CYTH2
P36543-3,196,92.42102041,ENST00000399796.6,ENSG00000131100.13,ATP6V1E1
P24522-2,131,76.61045802,ENST00000370985.4,ENSG00000116717.13,GADD45A
Q76KD6-2,441,50.0978458,ENST00000447830.2,ENSG00000186583.12,SPATC1
Q8NC51-3,393,54.3773028,ENST00000361219.11,ENSG00000142864.15,SERBP1
P18627-2,360,81.71783333,ENST00000441671.6,ENSG00000089692.9,LAG3
P23526-2,404,97.64821782,ENST00000538132.1,ENSG00000101444.13,AHCY
Q5BJD5-2,192,60.37526042,ENST00000524543.5,ENSG00000166471.11,TMEM41B
P31942-4,215,60.01395349,na,na,na
Q5R372-4,800,76.6964125,na,na,na
Q9UL15-2,488,84.60223361,na,na,na
Q9Y274-2,213,84.00338028,na,na,na
Q9BRQ4-3,99,71.59939394,ENST00000534360.1,ENSG00000137691.13,CFAP300
P36896-2,476,80.87863445,ENST00000426655.6,ENSG00000135503.13,ACVR1B
Q8N138-4,137,93.82153285,ENST00000584220.5,ENSG00000172057.10,ORMDL3
P60006-2,125,73.18792,ENST00000543587.5,ENSG00000110200.9,ANAPC15
P0CAP1-9,415,75.64821687,na,na,na
Q9Y603-5,317,61.63299685,ENST00000339796.9,ENSG00000010030.14,ETV7
P22557-4,574,83.5056446,ENST00000396198.7,ENSG00000158578.21,ALAS2
Q9HA47-2,201,82.0240796,ENST00000372208.7,ENSG00000130717.13,UCK1
Q9BQY9-4,263,54.39973384,na,na,na
Q6YI46-4,328,57.87240854,ENST00000418210.2,ENSG00000180694.14,TMEM64
Q9Y316-3,300,93.66323333,ENST00000379383.7,ENSG00000162959.14,MEMO1
Q9UJW3-2,387,85.48064599,ENST00000270172.7,ENSG00000142182.9,DNMT3L
Q9BSQ5-3,353,69.34631728,ENST00000544363.5,ENSG00000136280.17,CCM2
P06753-4,247,92.94761134,ENST00000323144.12,ENSG00000143549.21,TPM3
Q9NZH5-2,191,62.00753927,ENST00000504686.2,ENSG00000250254.2,PTTG2
P10827-2,410,87.11019512,ENST00000450525.7,ENSG00000126351.13,THRA
P04278-2,288,81.46791667,ENST00000574539.5,ENSG00000129214.15,SHBG
P20340-4,175,82.71342857,ENST00000541973.5,ENSG00000175582.20,RAB6A
Q9Y5S8-2,190,77.89452632,na,na,na
Q8TBC5-2,509,53.1205501,na,na,na
P10966-7,180,79.66988889,na,na,na
O94760-2,182,96.6906044,ENST00000426972.8,ENSG00000153904.21,DDAH1
Q93038-12,277,70.93176895,ENST00000485036.5,ENSG00000215788.11,TNFRSF25
Q9NXC2-2,287,89.97885017,ENST00000379284.1,ENSG00000145990.11,GFOD1
Q86YL7-5,118,61.30652542,ENST00000475043.5,ENSG00000162493.17,PDPN
Q9BYI3-3,419,74.90596659,ENST00000409923.5,ENSG00000122591.13,FAM126A
P22736-3,325,52.38916923,ENST00000548232.1,ENSG00000123358.20,NR4A1
Q8N6M0-2,192,90.25864583,ENST00000615618.1,ENSG00000155100.11,OTUD6B
Q9UK80-3,551,67.09446461,ENST00000368001.1,ENSG00000143258.16,USP21
P46098-2,510,79.648,ENST00000506841.6,ENSG00000166736.12,HTR3A
Q9NVZ3-4,237,67.4107173,ENST00000457722.6,ENSG00000157191.20,NECAP2
O96017-2,234,72.22978632,na,na,na
Q8NB16-2,263,82.58992395,ENST00000306247.11,ENSG00000168404.13,MLKL
Q6P1Q0-4,203,93.45684729,na,na,na
Q9NS61-3,220,76.74527273,ENST00000343195.8,ENSG00000120049.20,KCNIP2
Q8WU08-2,166,86.92403614,ENST00000626951.2,ENSG00000169302.16,STK32A
Q96MX6-2,288,95.41381944,ENST00000409164.1,ENSG00000243667.7,DNAAF10
Q8N2F6-6,225,80.05675556,ENST00000541300.5,ENSG00000170632.14,ARMC10
Q9H0W8-2,495,69.77559596,ENST00000601170.5,ENSG00000105771.14,SMG9
P78417-3,213,96.17549296,ENST00000539281.5,ENSG00000148834.13,GSTO1
Q9UJW2-2,333,74.41690691,na,na,na
Q96AG3-3,337,65.24436202,ENST00000447245.6,ENSG00000164209.17,SLC25A46
P22307-5,59,78.22898305,ENST00000488965.1,ENSG00000116171.19,SCP2
Q9H2F3-2,196,87.35632653,ENST00000262520.10,ENSG00000099377.14,HSD3B7
A2A2Y4-5,553,75.41862568,ENST00000621208.4,ENSG00000172159.16,FRMD3
Q8WVI7-2,116,68.23612069,ENST00000280295.7,ENSG00000150722.11,PPP1R1C
Q16698-2,326,91.64641104,ENST00000522161.5,ENSG00000104325.7,DECR1
Q9NSC5-3,145,84.88544828,na,na,na
Q8IYS5-2,263,87.5134981,na,na,na
O14948-3,197,71.42142132,ENST00000393485.5,ENSG00000105967.16,TFEC
P56817-5,401,90.59379052,ENST00000392937.10,ENSG00000186318.18,BACE1
P43694-2,443,56.98790068,ENST00000532059.6,ENSG00000136574.19,GATA4
P16671-3,433,92.07327945,ENST00000433696.6,ENSG00000135218.19,CD36
Q6PP77-2,245,75.73779592,na,na,na
Q969X2-3,374,68.11291444,ENST00000373142.5,ENSG00000160408.16,ST6GALNAC6
O75832-2,151,92.24874172,ENST00000361815.9,ENSG00000101843.19,PSMD10
Q9NPH5-6,538,85.06719331,ENST00000534731.5,ENSG00000086991.13,NOX4
Q9NZS2-3,64,77.99328125,ENST00000354855.7,ENSG00000150045.12,KLRF1
A6NM10-2,307,87.66684039,ENST00000407834.4,ENSG00000185176.13,AQP12B
Q9UBQ0-2,186,95.95231183,ENST00000360579.11,ENSG00000111237.19,VPS29
O43687-2,81,69.03567901,ENST00000342266.4,ENSG00000118507.18,AKAP7
P31994-2,291,80.28412371,ENST00000236937.13,ENSG00000072694.22,FCGR2B
Q15109-5,121,84.85115702,na,na,na
Q8WWH4-2,466,66.20190987,na,na,na
Q5T5S1-4,383,75.34117493,na,na,na
Q7Z628-2,542,72.46809963,ENST00000380359.3,ENSG00000173848.19,NET1
P11049-2,213,82.71732394,ENST00000426897.6,ENSG00000104894.12,CD37
Q9BXJ4-2,198,84.33439394,na,na,na
P49862-2,181,94.94165746,ENST00000597707.5,ENSG00000169035.12,KLK7
P08887-2,365,84.44386301,ENST00000344086.8,ENSG00000160712.13,IL6R
P61923-5,160,93.116625,ENST00000552362.5,ENSG00000111481.10,COPZ1
P52565-2,160,79.9728125,ENST00000400721.8,ENSG00000141522.12,ARHGDIA
Q02252-2,522,89.64565134,ENST00000350259.8,ENSG00000119711.13,ALDH6A1
Q7L513-10,382,67.89662304,ENST00000367959.6,ENSG00000132185.18,FCRLA
O60869-2,139,72.05172662,ENST00000371648.4,ENSG00000107223.13,EDF1
Q13557-4,519,81.76684008,na,na,na
Q6QEF8-5,472,91.91995763,ENST00000388767.8,ENSG00000167549.19,CORO6
O95196-2,539,53.11231911,ENST00000264723.9,ENSG00000114646.10,CSPG5
Q6ZTU2-4,345,53.13608696,na,na,na
P04554-2,140,55.49821429,ENST00000435245.2,ENSG00000122304.11,PRM2
Q6X9E4-2,394,78.99258883,ENST00000415155.5,ENSG00000164049.14,FBXW12
Q96NX9-3,380,64.17,ENST00000510272.5,ENSG00000126733.22,DACH2
P52429-2,177,68.03745763,ENST00000572810.1,ENSG00000153933.10,DGKE
Q8NEZ2-2,372,72.08795699,ENST00000521829.5,ENSG00000155975.10,VPS37A
P10082-2,90,76.85577778,ENST00000592796.2,ENSG00000131096.11,PYY
Q9BUR5-2,180,71.62794444,na,na,na
O00154-2,246,91.68800813,ENST00000418124.5,ENSG00000097021.20,ACOT7
Q16627-2,109,79.6359633,ENST00000622526.1,ENSG00000276409.5,CCL14
Q9H6P5-2,129,66.39465116,na,na,na
Q8WVR3-3,206,54.67533981,na,na,na
O00421-2,356,76.6788764,ENST00000357392.4,ENSG00000121797.10,CCRL2
P29692-2,647,59.89057187,ENST00000618139.4,ENSG00000104529.19,EEF1D
O76076-2,218,60.615,ENST00000372865.4,ENSG00000064205.11,CCN5
P22694-10,321,91.39152648,ENST00000394839.6,ENSG00000142875.20,PRKACB
Q8IZC7-2,316,75.05044304,ENST00000415784.6,ENSG00000181896.12,ZNF101
Q9HBL6-2,269,79.69702602,ENST00000493075.1,ENSG00000144771.8,LRTM1
Q5SSQ6-2,178,70.66,ENST00000415669.3,ENSG00000228727.9,SAPCD1
Q8NHE4-2,164,55.08481707,ENST00000421974.7,ENSG00000171130.19,ATP6V0E2
P18847-4,106,74.83679245,ENST00000336937.8,ENSG00000162772.17,ATF3
P0CAP1-5,390,79.26192308,na,na,na
P36402-14,254,61.44452756,na,na,na
O43699-4,342,82.46894737,ENST00000391797.3,ENSG00000105492.16,SIGLEC6
Q9H4I0-2,521,59.31255278,ENST00000402452.5,ENSG00000244588.6,RAD21L1
Q8NCR6-2,157,54.58050955,na,na,na
O00499-11,497,71.92561368,ENST00000259238.8,ENSG00000136717.15,BIN1
Q5SQI0-7,300,78.0727,ENST00000318999.11,ENSG00000137343.18,ATAT1
Q96E66-5,187,82.00219251,na,na,na
Q9UI10-2,543,78.53734807,ENST00000451130.6,ENSG00000115211.17,EIF2B4
Q9H902-3,208,65.02548077,ENST00000453231.6,ENSG00000068615.20,REEP1
Q9UNZ2-4,339,76.47073746,ENST00000353088.6,ENSG00000088833.18,NSFL1C
Q6BAA4-5,311,69.77800643,ENST00000367945.5,ENSG00000162746.14,FCRLB
P56545-3,513,75.51910331,ENST00000334808.10,ENSG00000175029.17,CTBP2
O00453-7,43,65.24372093,na,na,na
Q15084-5,488,81.95895492,ENST00000404824.2,ENSG00000143870.13,PDIA6
P29016-2,278,89.37456835,na,na,na
P17693-6,227,85.99651982,na,na,na
Q8N7X2-3,331,52.68135952,ENST00000611378.4,ENSG00000197768.11,STPG3
Q53H76-2,376,88.56606383,na,na,na
Q7LFX5-2,506,66.99274704,ENST00000628426.1,ENSG00000182022.18,CHST15
P08709-2,444,85.4215991,ENST00000346342.8,ENSG00000057593.14,F7
Q4JDL3-8,217,61.51470046,ENST00000509774.5,ENSG00000204179.11,PTPN20
Q8N431-2,315,84.31603175,ENST00000522500.5,ENSG00000146090.16,RASGEF1C
P56817-2,476,81.88834034,ENST00000513780.5,ENSG00000186318.18,BACE1
Q6PHW0-6,270,74.91237037,na,na,na
O00142-6,307,78.45078176,na,na,na
Q6ICL3-4,317,82.52182965,ENST00000456048.5,ENSG00000183597.16,TANGO2
Q9NR46-2,404,79.21205446,ENST00000372554.8,ENSG00000148341.18,SH3GLB2
Q96BT3-2,299,57.98518395,na,na,na
Q8NDZ6-3,140,84.99164286,ENST00000510089.5,ENSG00000164180.14,TMEM161B
P50479-2,246,70.17577236,ENST00000379018.7,ENSG00000131435.13,PDLIM4
Q7L5N7-2,274,82.81281022,na,na,na
O75461-3,249,74.71012048,ENST00000307236.8,ENSG00000169016.17,E2F6
Q92466-5,244,77.19188525,ENST00000378601.7,ENSG00000134574.12,DDB2
Q8N8Q3-3,264,83.45814394,ENST00000323854.9,ENSG00000173818.17,ENDOV
Q8WVV9-3,275,71.91392727,ENST00000410076.5,ENSG00000143889.16,HNRNPLL
P10646-2,251,73.23517928,ENST00000409676.5,ENSG00000003436.16,TFPI
P40933-2,135,88.7782963,ENST00000477265.5,ENSG00000164136.17,IL15
P27037-2,405,85.06871605,ENST00000535787.5,ENSG00000121989.15,ACVR2A
Q9H4K7-2,178,91.14258427,na,na,na
Q3KNS6-3,513,65.27216374,ENST00000520965.5,ENSG00000185869.15,ZNF829
Q9BXM9-3,145,87.88151724,ENST00000469022.5,ENSG00000106701.13,FSD1L
Q15392-2,475,88.85357895,na,na,na
P51959-2,161,84.33583851,ENST00000512163.5,ENSG00000113328.19,CCNG1
P45379-7,283,78.85971731,na,na,na
Q9BTM9-3,63,81.19142857,ENST00000372850.5,ENSG00000167118.11,URM1
P10747-3,136,69.41580882,na,na,na
O95816-2,178,88.01533708,na,na,na
Q9H2V7-4,455,87.91487912,ENST00000323081.12,ENSG00000169682.18,SPNS1
Q12974-3,136,79.70617647,ENST00000457805.6,ENSG00000184007.22,PTP4A2
O75674-3,399,63.7360401,ENST00000348161.8,ENSG00000141198.16,TOM1L1
P46937-5,450,59.81091111,ENST00000526343.5,ENSG00000137693.14,YAP1
Q495B1-2,490,84.57828571,na,na,na
Q86WI0-2,187,68.88839572,na,na,na
P53779-2,422,82.62485782,ENST00000641050.1,ENSG00000109339.24,MAPK10
Q92838-5,147,59.00142857,ENST00000338901.4,ENSG00000158813.18,EDA
Q8IZ96-11,33,79.78969697,na,na,na
Q9Y6P5-3,426,86.49896714,ENST00000302071.6,ENSG00000080546.14,SESN1
Q30201-7,256,85.78128906,ENST00000317896.11,ENSG00000010704.19,HFE
Q9NWB1-3,370,57.46518919,ENST00000553186.5,ENSG00000078328.23,RBFOX1
Q5J8M3-3,136,58.61816176,na,na,na
Q8N114-3,137,60.56248175,ENST00000426002.5,ENSG00000164054.17,SHISA5
Q5VT66-3,252,91.70936508,na,na,na
P38405-2,458,84.77054585,ENST00000334049.11,ENSG00000141404.17,GNAL
Q9Y3B3-2,188,84.94914894,na,na,na
Q13938-4,189,90.22597884,ENST00000588776.8,ENSG00000105519.18,CAPS
Q8WVR3-2,199,55.0959799,na,na,na
Q9NW81-2,158,45.04639241,ENST00000438807.7,ENSG00000105341.19,DMAC2
Q9NVV5-5,137,70.92445255,ENST00000494282.6,ENSG00000146416.19,AIG1
Q15723-2,521,49.82393474,ENST00000510408.5,ENSG00000109381.21,ELF2
P26440-2,396,91.2970202,ENST00000650656.1,ENSG00000128928.10,IVD
P51878-6,364,77.91714286,na,na,na
P52823-2,178,79.93865169,ENST00000524323.1,ENSG00000159167.12,STC1
P09326-2,169,79.16011834,ENST00000368045.3,ENSG00000117091.10,CD48
Q8NCK3-2,350,85.89034286,na,na,na
Q9BYE7-3,275,68.71952727,ENST00000337211.8,ENSG00000156374.16,PCGF6
P15529-16,336,81.13535714,ENST00000367047.5,ENSG00000117335.20,CD46
Q969G3-3,341,73.33730205,ENST00000643318.1,ENSG00000073584.20,SMARCE1
Q8IUQ0-2,167,79.9691018,na,na,na
Q96PM5-3,179,88.92631285,na,na,na
Q9H492-2,125,84.36376,ENST00000374837.7,ENSG00000101460.13,MAP1LC3A
O94766-2,315,88.9871746,ENST00000534026.5,ENSG00000149541.10,B3GAT3
Q8N4S0-2,344,57.46148256,ENST00000530106.2,ENSG00000149231.16,CCDC82
Q86UU9-4,76,61.5975,ENST00000352793.6,ENSG00000176358.16,TAC4
Q07326-2,206,81.12432039,ENST00000306465.8,ENSG00000151665.13,PIGF
O76054-4,392,89.95561224,ENST00000405717.7,ENSG00000100003.18,SEC14L2
P62491-2,155,92.79174194,ENST00000569896.1,ENSG00000103769.10,RAB11A
Q9GZY8-5,238,64.2657563,ENST00000349901.11,ENSG00000168958.20,MFF
Q00987-2,296,65.08334459,ENST00000360430.6,ENSG00000135679.27,MDM2
Q8TBZ3-2,581,77.25598967,ENST00000335263.9,ENSG00000140153.18,WDR20
P34913-2,502,93.24165339,ENST00000380476.7,ENSG00000120915.14,EPHX2
Q8IY57-5,204,66.43862745,ENST00000327791.8,ENSG00000015153.15,YAF2
Q6GTX8-4,209,80.04229665,na,na,na
P34998-2,415,77.69209639,ENST00000314537.10,ENSG00000120088.15,CRHR1
O95670-3,77,94.78402597,ENST00000483251.1,ENSG00000213760.11,ATP6V1G2
Q2M3X9-2,575,65.83015652,ENST00000414387.6,ENSG00000251192.8,ZNF674
Q9Y471-4,486,95.33026749,na,na,na
Q9Y3T6-3,398,67.82022613,ENST00000625275.3,ENSG00000104679.12,R3HCC1
Q8IZD6-2,245,88.84310204,ENST00000369502.1,ENSG00000163393.13,SLC22A15
